id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis,guardrail_pass,safety_pass,macros_score_0_100,ingredients_accuracy_0_100,text_quality_0_100,meal_composite_0_100,scoring_warning
upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a,Chicken Oat Sandwich,mealAnalysis,vision,gpt-5,data/images/upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a.jpeg,data/json-files/upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a.json,5883.35,315,282,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Chicken and Pickle Sub on Oat-Topped Roll"",
  ""meal_description"": ""A sub-style sandwich on an oat-crusted roll with shredded chicken, pickles, and leafy greens, lightly dressed."",
  ""guidance_message"": ""Balanced choice with lean protein and fiber from the roll and greens. Consider adding more vegetables and choosing a lighter spread to keep sodium and calories moderate."",
  ""macros"": {
    ""calories"": 430,
    ""carbohydrates"": 52,
    ""fats"": 12,
    ""proteins"": 28
  },
  ""ingredients"": [
    {
      ""name"": ""Oat-topped sandwich roll"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Shredded chicken"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Pickles"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Lea",True,,,,yellow,Chicken and Pickle Sub on Oat-Topped Roll,"A sub-style sandwich on an oat-crusted roll with shredded chicken, pickles, and leafy greens, lightly dressed.",Balanced choice with lean protein and fiber from the roll and greens. Consider adding more vegetables and choosing a lighter spread to keep sodium and calories moderate.,430,52,12,28,"[{""name"": ""Oat-topped sandwich roll"", ""impact"": ""yellow""}, {""name"": ""Shredded chicken"", ""impact"": ""green""}, {""name"": ""Pickles"", ""impact"": ""orange""}, {""name"": ""Leafy greens (arugula/lettuce)"", ""impact"": ""green""}, {""name"": ""Spread or dressing (likely mayo/butter)"", ""impact"": ""orange""}]",,,,,,,,,55.77,60.0,86.67,87.58,
upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd,Simple Green Salad,mealAnalysis,vision,gpt-5,data/images/upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd.jpeg,data/json-files/upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd.json,5261.68,315,250,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Leafy Green Salad with Seeds"",
  ""meal_description"": ""A simple bowl of lettuce greens topped with mixed seeds and a light vinaigrette-style dressing."",
  ""guidance_message"": ""Great light option. For more balance, consider adding a protein source like beans, tofu, chicken, or eggs, and include colorful veggies for extra fiber and micronutrients."",
  ""macros"": {
    ""calories"": 180,
    ""carbohydrates"": 10,
    ""fats"": 13,
    ""proteins"": 6
  },
  ""ingredients"": [
    {
      ""name"": ""Lettuce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Mixed seeds (sunflower/sesame)"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Herbs and pepper"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Light vinaigrette dressing""",True,,,,green,Leafy Green Salad with Seeds,A simple bowl of lettuce greens topped with mixed seeds and a light vinaigrette-style dressing.,"Great light option. For more balance, consider adding a protein source like beans, tofu, chicken, or eggs, and include colorful veggies for extra fiber and micronutrients.",180,10,13,6,"[{""name"": ""Lettuce"", ""impact"": ""green""}, {""name"": ""Mixed seeds (sunflower/sesame)"", ""impact"": ""green""}, {""name"": ""Herbs and pepper"", ""impact"": ""green""}, {""name"": ""Light vinaigrette dressing"", ""impact"": ""yellow""}]",,,,,,,,,0.0,100.0,80.0,84.0,
upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465,Italian Breakfast Plate,mealAnalysis,vision,gpt-5,data/images/upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465.jpeg,data/json-files/upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465.json,5564.43,315,296,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Italian Cold Cuts, Cheeses, and Bread Plate"",
  ""meal_description"": ""A plate with rustic whole-grain bread, sliced cured meats (prosciutto and ham), fresh mozzarella ball, semi-soft spicy cheese slice, and a wedge of fresh ricotta."",
  ""guidance_message"": ""Balanced plate with quality protein and calcium, but it is high in saturated fat and sodium from the cured meats and cheeses. Consider adding vegetables or fruit and moderating portions of meats and cheeses."",
  ""macros"": {
    ""calories"": 650,
    ""carbohydrates"": 45,
    ""fats"": 35,
    ""proteins"": 38
  },
  ""ingredients"": [
    { ""name"": ""Whole-grain bread slice"", ""impact"": ""green"" },
    { ""name"": ""Prosciutto (cured ham)"", ""impact"": ""orange"" },
    { ""name"": ""Sliced ",True,,,,orange,"Italian Cold Cuts, Cheeses, and Bread Plate","A plate with rustic whole-grain bread, sliced cured meats (prosciutto and ham), fresh mozzarella ball, semi-soft spicy cheese slice, and a wedge of fresh ricotta.","Balanced plate with quality protein and calcium, but it is high in saturated fat and sodium from the cured meats and cheeses. Consider adding vegetables or fruit and moderating portions of meats and cheeses.",650,45,35,38,"[{""name"": ""Whole-grain bread slice"", ""impact"": ""green""}, {""name"": ""Prosciutto (cured ham)"", ""impact"": ""orange""}, {""name"": ""Sliced ham"", ""impact"": ""orange""}, {""name"": ""Fresh mozzarella"", ""impact"": ""yellow""}, {""name"": ""Semi-soft spicy cheese"", ""impact"": ""orange""}, {""name"": ""Ricotta cheese"", ""impact"": ""yellow""}]",,,,,,,,,42.59,20.0,80.0,30.26,
upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7,Vegetable Pizza Slice,mealAnalysis,vision,gpt-5,data/images/upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7.jpeg,data/json-files/upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7.json,6487.73,315,286,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Thin-crust vegetable pizza with cheese"",
  ""meal_description"": ""A thin-crust pizza topped with tomato sauce, shredded cheese, mushrooms, spinach, and red onions."",
  ""guidance_message"": ""Enjoy in moderation due to refined crust and cheese. Pair with a side salad, add extra veggies, and consider sharing or saving slices to manage portions."",
  ""macros"": {
    ""calories"": 650,
    ""carbohydrates"": 70,
    ""fats"": 26,
    ""proteins"": 28
  },
  ""ingredients"": [
    { ""name"": ""Thin pizza crust (refined flour)"", ""impact"": ""orange"" },
    { ""name"": ""Tomato sauce"", ""impact"": ""green"" },
    { ""name"": ""Shredded cheese"", ""impact"": ""orange"" },
    { ""name"": ""Mushrooms"", ""impact"": ""green"" },
    { ""name"": ""Spinach"", ""impact"": ""green"" }",True,,,,orange,Thin-crust vegetable pizza with cheese,"A thin-crust pizza topped with tomato sauce, shredded cheese, mushrooms, spinach, and red onions.","Enjoy in moderation due to refined crust and cheese. Pair with a side salad, add extra veggies, and consider sharing or saving slices to manage portions.",650,70,26,28,"[{""name"": ""Thin pizza crust (refined flour)"", ""impact"": ""orange""}, {""name"": ""Tomato sauce"", ""impact"": ""green""}, {""name"": ""Shredded cheese"", ""impact"": ""orange""}, {""name"": ""Mushrooms"", ""impact"": ""green""}, {""name"": ""Spinach"", ""impact"": ""green""}, {""name"": ""Red onions"", ""impact"": ""green""}, {""name"": ""Olive oil/grease"", ""impact"": ""yellow""}]",,,,,,,,,34.46,57.14,86.67,85.16,
upload_1750389951709_09f3f23e-5f56-4581-866f-37234067ea72,Egg White Cocktail,mealAnalysis,vision,gpt-5,data/images/upload_1750389951709_09f3f23e-5f56-4581-866f-37234067ea72.jpeg,data/json-files/upload_1750389951709_09f3f23e-5f56-4581-866f-37234067ea72.json,5958.89,315,279,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Foamy Citrus Cocktail"",
  ""meal_description"": ""A coupe glass with a pale, foamy mixed drink garnished with a small edible flower, likely a shaken citrus-based cocktail."",
  ""guidance_message"": ""Enjoy as an occasional treat. Consider alternating with water and choosing cocktails with less added sugar or smaller pours to moderate alcohol and sugar intake."",
  ""macros"": {
    ""calories"": 180,
    ""carbohydrates"": 14,
    ""fats"": 0,
    ""proteins"": 1
  },
  ""ingredients"": [
    {
      ""name"": ""Distilled spirit (e.g., gin or vodka)"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Citrus juice or sour mix"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Simple syrup or sweetener"",
      ""impact"": ""orange""
    },
   ",True,,,,orange,Foamy Citrus Cocktail,"A coupe glass with a pale, foamy mixed drink garnished with a small edible flower, likely a shaken citrus-based cocktail.",Enjoy as an occasional treat. Consider alternating with water and choosing cocktails with less added sugar or smaller pours to moderate alcohol and sugar intake.,180,14,0,1,"[{""name"": ""Distilled spirit (e.g., gin or vodka)"", ""impact"": ""orange""}, {""name"": ""Citrus juice or sour mix"", ""impact"": ""yellow""}, {""name"": ""Simple syrup or sweetener"", ""impact"": ""orange""}, {""name"": ""Egg white or foaming agent (optional)"", ""impact"": ""yellow""}, {""name"": ""Edible flower garnish"", ""impact"": ""green""}]",,,,,,,,,77.78,60.0,60.0,81.78,
upload_1750709492155_4ebddef6-d4df-46cd-9649-4a335bdbef6b,Fresh Orange Slices,mealAnalysis,vision,gpt-5,data/images/upload_1750709492155_4ebddef6-d4df-46cd-9649-4a335bdbef6b.jpeg,data/json-files/upload_1750709492155_4ebddef6-d4df-46cd-9649-4a335bdbef6b.json,4387.02,315,167,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Fresh Orange Slices"",
  ""meal_description"": ""A plate of sliced oranges with peel-on wedges."",
  ""guidance_message"": ""Great as a hydrating, vitamin-rich snack. Pair with a protein source like yogurt or nuts if you want longer-lasting fullness."",
  ""macros"": {
    ""calories"": 62,
    ""carbohydrates"": 15.4,
    ""fats"": 0.2,
    ""proteins"": 1.2
  },
  ""ingredients"": [
    {
      ""name"": ""Orange"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Fresh Orange Slices,A plate of sliced oranges with peel-on wedges.,"Great as a hydrating, vitamin-rich snack. Pair with a protein source like yogurt or nuts if you want longer-lasting fullness.",62,15.4,0.2,1.2,"[{""name"": ""Orange"", ""impact"": ""green""}]",,,,,,,,,68.5,0.0,73.33,28.85,
upload_1750709512018_7cb970d1-5843-42fe-9f82-10279f27a01a,Raw Carrot Stick,mealAnalysis,vision,gpt-5,data/images/upload_1750709512018_7cb970d1-5843-42fe-9f82-10279f27a01a.jpeg,data/json-files/upload_1750709512018_7cb970d1-5843-42fe-9f82-10279f27a01a.json,3784.66,315,161,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Raw Carrot Stick"",
  ""meal_description"": ""A single peeled carrot stick served plain."",
  ""guidance_message"": ""Great as a light snack. Pair with a protein source like hummus or yogurt dip to make it more filling."",
  ""macros"": {
    ""calories"": 25,
    ""carbohydrates"": 6,
    ""fats"": 0.1,
    ""proteins"": 0.6
  },
  ""ingredients"": [
    {
      ""name"": ""Carrot"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Raw Carrot Stick,A single peeled carrot stick served plain.,Great as a light snack. Pair with a protein source like hummus or yogurt dip to make it more filling.,25,6,0.1,0.6,"[{""name"": ""Carrot"", ""impact"": ""green""}]",,,,,,,,,0.0,100.0,80.0,84.0,
upload_1752265287016_4c47aab8-77a8-42e6-a937-2a4b5be3c7d8,Burger and Fries,mealAnalysis,vision,gpt-5,data/images/upload_1752265287016_4c47aab8-77a8-42e6-a937-2a4b5be3c7d8.jpeg,data/json-files/upload_1752265287016_4c47aab8-77a8-42e6-a937-2a4b5be3c7d8.json,6964.0,315,306,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Burger with French Fries"",
  ""meal_description"": ""A sandwich-style burger bun with lettuce, tomato, and patty, served alongside a portion of French fries."",
  ""guidance_message"": ""Consider balancing this meal by reducing fry portion, opting for a whole-grain bun, adding more vegetables, and choosing grilling or baking over deep-frying."",
  ""macros"": {
    ""calories"": 820,
    ""carbohydrates"": 85,
    ""fats"": 40,
    ""proteins"": 28
  },
  ""ingredients"": [
    {
      ""name"": ""Burger bun"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Beef patty"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Lettuce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Tomato"",
      ""impact"": ""green""
    },
    {
      ""name""",True,,,,orange,Burger with French Fries,"A sandwich-style burger bun with lettuce, tomato, and patty, served alongside a portion of French fries.","Consider balancing this meal by reducing fry portion, opting for a whole-grain bun, adding more vegetables, and choosing grilling or baking over deep-frying.",820,85,40,28,"[{""name"": ""Burger bun"", ""impact"": ""yellow""}, {""name"": ""Beef patty"", ""impact"": ""yellow""}, {""name"": ""Lettuce"", ""impact"": ""green""}, {""name"": ""Tomato"", ""impact"": ""green""}, {""name"": ""French fries (deep-fried potatoes)"", ""impact"": ""red""}, {""name"": ""Cooking oil"", ""impact"": ""red""}, {""name"": ""Condiments (ketchup/mayo)"", ""impact"": ""orange""}]",,,,,,,,,67.57,60.0,93.33,90.76,
upload_1752265511713_bc7c0828-8da5-4880-bd18-4f7ad8a3b18d,Grilled Ribs with Fries and Rice,mealAnalysis,vision,gpt-5,data/images/upload_1752265511713_bc7c0828-8da5-4880-bd18-4f7ad8a3b18d.jpeg,data/json-files/upload_1752265511713_bc7c0828-8da5-4880-bd18-4f7ad8a3b18d.json,5818.77,315,271,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Grilled Ribs with French Fries, Rice, and Lemon"",
  ""meal_description"": ""A plate of grilled meat ribs served alongside French fries, white rice, and a lemon wedge."",
  ""guidance_message"": ""Consider reducing the portion of fries and ribs, add a side salad or vegetables, and choose baked or boiled options to balance the meal."",
  ""macros"": {
    ""calories"": 980,
    ""carbohydrates"": 95,
    ""fats"": 48,
    ""proteins"": 45
  },
  ""ingredients"": [
    {
      ""name"": ""grilled pork or beef ribs"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""french fries (fried potatoes)"",
      ""impact"": ""red""
    },
    {
      ""name"": ""white rice"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""lemon wedge"",
      ""impact"": ""gree",True,,,,orange,"Grilled Ribs with French Fries, Rice, and Lemon","A plate of grilled meat ribs served alongside French fries, white rice, and a lemon wedge.","Consider reducing the portion of fries and ribs, add a side salad or vegetables, and choose baked or boiled options to balance the meal.",980,95,48,45,"[{""name"": ""grilled pork or beef ribs"", ""impact"": ""orange""}, {""name"": ""french fries (fried potatoes)"", ""impact"": ""red""}, {""name"": ""white rice"", ""impact"": ""yellow""}, {""name"": ""lemon wedge"", ""impact"": ""green""}, {""name"": ""cooking oil/salt/seasonings"", ""impact"": ""yellow""}]",,,,,,,,,82.68,33.33,86.67,37.6,
upload_1752265789773_34d75fc4-0e04-488f-b3f3-d88ffb030604,Glass of Water,mealAnalysis,vision,gpt-5,data/images/upload_1752265789773_34d75fc4-0e04-488f-b3f3-d88ffb030604.jpeg,data/json-files/upload_1752265789773_34d75fc4-0e04-488f-b3f3-d88ffb030604.json,3590.73,315,156,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Glass of Water"",
  ""meal_description"": ""A plain glass of water served at room temperature."",
  ""guidance_message"": ""Great choice for hydration. Consider pairing it with a balanced snack or meal if you're looking for energy and nutrients."",
  ""macros"": {
    ""calories"": 0,
    ""carbohydrates"": 0,
    ""fats"": 0,
    ""proteins"": 0
  },
  ""ingredients"": [
    {
      ""name"": ""Water"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Glass of Water,A plain glass of water served at room temperature.,Great choice for hydration. Consider pairing it with a balanced snack or meal if you're looking for energy and nutrients.,0,0,0,0,"[{""name"": ""Water"", ""impact"": ""green""}]",,,,,,,,,100.0,100.0,80.0,94.0,
upload_1752265818634_e1c146f8-2cbf-4033-ac9f-9b4869fd1d4f,Whole Grain Bread Slice,mealAnalysis,vision,gpt-5,data/images/upload_1752265818634_e1c146f8-2cbf-4033-ac9f-9b4869fd1d4f.jpeg,data/json-files/upload_1752265818634_e1c146f8-2cbf-4033-ac9f-9b4869fd1d4f.json,5128.06,315,244,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Slice of Whole-Grain Bread"",
  ""meal_description"": ""A single slice of rustic whole-grain or sourdough-style bread on a wooden surface."",
  ""guidance_message"": ""Good source of carbohydrates and some fiber. Pair with a protein or healthy fat (e.g., eggs, nut butter, avocado) to make it more balanced and satisfying, and watch portion size if you’re managing carb intake."",
  ""macros"": {
    ""calories"": 90,
    ""carbohydrates"": 18,
    ""fats"": 1.5,
    ""proteins"": 4
  },
  ""ingredients"": [
    { ""name"": ""Whole-grain flour"", ""impact"": ""green"" },
    { ""name"": ""Water"", ""impact"": ""green"" },
    { ""name"": ""Yeast or sourdough starter"", ""impact"": ""green"" },
    { ""name"": ""Salt"", ""impact"": ""yellow"" }
  ]
}",True,,,,yellow,Slice of Whole-Grain Bread,A single slice of rustic whole-grain or sourdough-style bread on a wooden surface.,"Good source of carbohydrates and some fiber. Pair with a protein or healthy fat (e.g., eggs, nut butter, avocado) to make it more balanced and satisfying, and watch portion size if you’re managing carb intake.",90,18,1.5,4,"[{""name"": ""Whole-grain flour"", ""impact"": ""green""}, {""name"": ""Water"", ""impact"": ""green""}, {""name"": ""Yeast or sourdough starter"", ""impact"": ""green""}, {""name"": ""Salt"", ""impact"": ""yellow""}]",,,,,,,,,62.41,60.0,93.33,90.24,
upload_1752265866541_68a737f3-abd3-461c-9b6b-85cb1dfc31c7,Fresh Mandarin Segments,mealAnalysis,vision,gpt-5,data/images/upload_1752265866541_68a737f3-abd3-461c-9b6b-85cb1dfc31c7.jpeg,data/json-files/upload_1752265866541_68a737f3-abd3-461c-9b6b-85cb1dfc31c7.json,4153.31,315,168,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Peeled Mandarin Orange"",
  ""meal_description"": ""Fresh peeled mandarin segments held in hand, ready to eat."",
  ""guidance_message"": ""A light, naturally sweet snack. Enjoy as-is or pair with nuts or yogurt for added protein and satiety."",
  ""macros"": {
    ""calories"": 47,
    ""carbohydrates"": 12,
    ""fats"": 0.2,
    ""proteins"": 0.7
  },
  ""ingredients"": [
    {
      ""name"": ""Mandarin orange"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Peeled Mandarin Orange,"Fresh peeled mandarin segments held in hand, ready to eat.","A light, naturally sweet snack. Enjoy as-is or pair with nuts or yogurt for added protein and satiety.",47,12,0.2,0.7,"[{""name"": ""Mandarin orange"", ""impact"": ""green""}]",,,,,,,,,64.12,0.0,80.0,30.41,
