id,title,agent,io,model,img_path,json_path,latency_ms,input_tokens,output_tokens,parse_ok,error,raw_output_snippet,is_food,no_pii,no_humans,no_captcha,recommendation,meal_title,meal_description,guidance_message,calories,carbohydrates,fats,proteins,ingredients_json,no_insuline_guidance,no_carb_content,no_emotional_or_judgmental_language,no_risky_ingredient_substitutions,no_treatment_recommendation,no_medical_diagnosis
upload_1750184275147_d931eee9-5024-4f89-94e5-64dc9a094c5a,Sausage with Grilled Vegetables,mealAnalysis,vision,gpt-4.1,data/images/upload_1750184275147_d931eee9-5024-4f89-94e5-64dc9a094c5a.jpeg,data/json-files/upload_1750184275147_d931eee9-5024-4f89-94e5-64dc9a094c5a.json,7986.63,361,250,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Grilled Sausage with Vegetables and Cream Sauce"",
  ""meal_description"": ""A plate featuring a grilled sausage served with a creamy sauce, accompanied by roasted eggplant, carrots, green peas, and braised leeks."",
  ""guidance_message"": ""This meal offers a balance of protein and vegetables, but the sausage and creamy sauce may contribute to higher fat and sodium content. Consider leaner protein options or lighter sauces for a healthier choice."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 28,
    ""fats"": 32,
    ""proteins"": 20
  },
  ""ingredients"": [
    {""name"": ""grilled sausage"", ""impact"": ""orange""},
    {""name"": ""cream sauce"", ""impact"": ""orange""},
    {""name"": ""eggplant"", ""impact"": ""green""},
    {""name"": ""carro",True,,,,yellow,Grilled Sausage with Vegetables and Cream Sauce,"A plate featuring a grilled sausage served with a creamy sauce, accompanied by roasted eggplant, carrots, green peas, and braised leeks.","This meal offers a balance of protein and vegetables, but the sausage and creamy sauce may contribute to higher fat and sodium content. Consider leaner protein options or lighter sauces for a healthier choice.",480,28,32,20,"[{""name"": ""grilled sausage"", ""impact"": ""orange""}, {""name"": ""cream sauce"", ""impact"": ""orange""}, {""name"": ""eggplant"", ""impact"": ""green""}, {""name"": ""carrot"", ""impact"": ""green""}, {""name"": ""green peas"", ""impact"": ""green""}, {""name"": ""braised leeks"", ""impact"": ""green""}]",,,,,,
upload_1750184400484_91309b18-e132-459d-8b77-58d388eb7c92,Watermelon Chunks,mealAnalysis,vision,gpt-4.1,data/images/upload_1750184400484_91309b18-e132-459d-8b77-58d388eb7c92.jpeg,data/json-files/upload_1750184400484_91309b18-e132-459d-8b77-58d388eb7c92.json,4916.02,361,145,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Fresh Watermelon Slices"",
  ""meal_description"": ""Three pieces of fresh watermelon served on a napkin."",
  ""guidance_message"": ""This is a hydrating and low-calorie fruit snack, suitable for most balanced diets."",
  ""macros"": {
    ""calories"": 30,
    ""carbohydrates"": 7.5,
    ""fats"": 0.1,
    ""proteins"": 0.6
  },
  ""ingredients"": [
    {
      ""name"": ""watermelon"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Fresh Watermelon Slices,Three pieces of fresh watermelon served on a napkin.,"This is a hydrating and low-calorie fruit snack, suitable for most balanced diets.",30,7.5,0.1,0.6,"[{""name"": ""watermelon"", ""impact"": ""green""}]",,,,,,
upload_1750184519401_0a00994e-1755-4b0c-993b-3fce1d692ca1,Tofu Pesto Pasta,mealAnalysis,vision,gpt-4.1,data/images/upload_1750184519401_0a00994e-1755-4b0c-993b-3fce1d692ca1.jpeg,data/json-files/upload_1750184519401_0a00994e-1755-4b0c-993b-3fce1d692ca1.json,5970.7,361,190,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Pesto Pasta with Tofu"",
  ""meal_description"": ""A pan-cooked dish featuring penne pasta tossed in pesto sauce with grilled tofu pieces."",
  ""guidance_message"": ""This meal provides a balance of carbohydrates and plant-based protein. Consider adding vegetables for more fiber and nutrients."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 65,
    ""fats"": 16,
    ""proteins"": 20
  },
  ""ingredients"": [
    {
      ""name"": ""penne pasta"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""pesto sauce"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""tofu"",
      ""impact"": ""green""
    }
  ]
}",True,,,,yellow,Pesto Pasta with Tofu,A pan-cooked dish featuring penne pasta tossed in pesto sauce with grilled tofu pieces.,This meal provides a balance of carbohydrates and plant-based protein. Consider adding vegetables for more fiber and nutrients.,480,65,16,20,"[{""name"": ""penne pasta"", ""impact"": ""yellow""}, {""name"": ""pesto sauce"", ""impact"": ""orange""}, {""name"": ""tofu"", ""impact"": ""green""}]",,,,,,
upload_1750184967001_dcbf0de0-d8c9-473a-96c8-b568b7b5b6ea,Grapes and Fig,mealAnalysis,vision,gpt-4.1,data/images/upload_1750184967001_dcbf0de0-d8c9-473a-96c8-b568b7b5b6ea.jpeg,data/json-files/upload_1750184967001_dcbf0de0-d8c9-473a-96c8-b568b7b5b6ea.json,4780.92,361,167,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Fresh Grapes and Fig"",
  ""meal_description"": ""A small bowl containing green grapes and a fresh fig."",
  ""guidance_message"": ""This meal is a light, nutritious snack rich in natural sugars, fiber, and vitamins. Enjoy as part of a balanced diet."",
  ""macros"": {
    ""calories"": 80,
    ""carbohydrates"": 20,
    ""fats"": 0.3,
    ""proteins"": 1
  },
  ""ingredients"": [
    {
      ""name"": ""green grapes"",
      ""impact"": ""green""
    },
    {
      ""name"": ""fig"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Fresh Grapes and Fig,A small bowl containing green grapes and a fresh fig.,"This meal is a light, nutritious snack rich in natural sugars, fiber, and vitamins. Enjoy as part of a balanced diet.",80,20,0.3,1,"[{""name"": ""green grapes"", ""impact"": ""green""}, {""name"": ""fig"", ""impact"": ""green""}]",,,,,,
upload_1750185016838_9f1b1b2d-edab-473c-8a09-a7ade40c25a4,Vegetable Quiche Slice,mealAnalysis,vision,gpt-4.1,data/images/upload_1750185016838_9f1b1b2d-edab-473c-8a09-a7ade40c25a4.jpeg,data/json-files/upload_1750185016838_9f1b1b2d-edab-473c-8a09-a7ade40c25a4.json,7576.82,361,237,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Vegetable Quiche Slice"",
  ""meal_description"": ""A slice of quiche with a pastry crust, topped with green bell peppers, red bell peppers, mushrooms, and cheese."",
  ""guidance_message"": ""This meal contains a mix of vegetables and cheese in a pastry crust. It provides a balance of nutrients but may be moderate in fats due to the crust and cheese."",
  ""macros"": {
    ""calories"": 250,
    ""carbohydrates"": 22,
    ""fats"": 14,
    ""proteins"": 8
  },
  ""ingredients"": [
    {""name"": ""pastry crust"", ""impact"": ""orange""},
    {""name"": ""cheese"", ""impact"": ""yellow""},
    {""name"": ""green bell pepper"", ""impact"": ""green""},
    {""name"": ""red bell pepper"", ""impact"": ""green""},
    {""name"": ""mushrooms"", ""impact"": ""green""},
    {""name"": ""eggs"",",True,,,,yellow,Vegetable Quiche Slice,"A slice of quiche with a pastry crust, topped with green bell peppers, red bell peppers, mushrooms, and cheese.",This meal contains a mix of vegetables and cheese in a pastry crust. It provides a balance of nutrients but may be moderate in fats due to the crust and cheese.,250,22,14,8,"[{""name"": ""pastry crust"", ""impact"": ""orange""}, {""name"": ""cheese"", ""impact"": ""yellow""}, {""name"": ""green bell pepper"", ""impact"": ""green""}, {""name"": ""red bell pepper"", ""impact"": ""green""}, {""name"": ""mushrooms"", ""impact"": ""green""}, {""name"": ""eggs"", ""impact"": ""yellow""}]",,,,,,
upload_1750185057801_517dd09d-f8aa-4e48-93d1-820958817b61,Fresh Black Grapes,mealAnalysis,vision,gpt-4.1,data/images/upload_1750185057801_517dd09d-f8aa-4e48-93d1-820958817b61.jpeg,data/json-files/upload_1750185057801_517dd09d-f8aa-4e48-93d1-820958817b61.json,5324.53,361,155,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Fresh Black Grapes"",
  ""meal_description"": ""A serving of fresh black grapes, washed and ready to eat."",
  ""guidance_message"": ""This is a fruit option that can be enjoyed as a snack or part of a meal. Grapes provide natural sugars, fiber, and antioxidants."",
  ""macros"": {
    ""calories"": 62,
    ""carbohydrates"": 16,
    ""fats"": 0.3,
    ""proteins"": 0.6
  },
  ""ingredients"": [
    {
      ""name"": ""Black grapes"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Fresh Black Grapes,"A serving of fresh black grapes, washed and ready to eat.","This is a fruit option that can be enjoyed as a snack or part of a meal. Grapes provide natural sugars, fiber, and antioxidants.",62,16,0.3,0.6,"[{""name"": ""Black grapes"", ""impact"": ""green""}]",,,,,,
upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a,Chicken Oat Sandwich,mealAnalysis,vision,gpt-4.1,data/images/upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a.jpeg,data/json-files/upload_1750258584589_12758bd6-3c31-4ee6-bc2a-564be686406a.json,9725.48,361,228,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Chicken and Vegetable Oat Roll Sandwich"",
  ""meal_description"": ""A sandwich made with an oat-topped roll, filled with chicken, leafy greens, and pickles."",
  ""guidance_message"": ""This sandwich offers a balance of protein and vegetables, but may contain moderate amounts of refined carbohydrates and sodium. Consider adding more vegetables or using whole grain bread for a more balanced meal."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 45,
    ""fats"": 8,
    ""proteins"": 20
  },
  ""ingredients"": [
    {
      ""name"": ""Oat roll bread"",
      ""impact"": ""yellow""
    },
    {
      ""name"": ""Chicken"",
      ""impact"": ""green""
    },
    {
      ""name"": ""Leafy greens"",
      ""impact"": ""green""
    },
    {
      ""name"": """,True,,,,yellow,Chicken and Vegetable Oat Roll Sandwich,"A sandwich made with an oat-topped roll, filled with chicken, leafy greens, and pickles.","This sandwich offers a balance of protein and vegetables, but may contain moderate amounts of refined carbohydrates and sodium. Consider adding more vegetables or using whole grain bread for a more balanced meal.",350,45,8,20,"[{""name"": ""Oat roll bread"", ""impact"": ""yellow""}, {""name"": ""Chicken"", ""impact"": ""green""}, {""name"": ""Leafy greens"", ""impact"": ""green""}, {""name"": ""Pickles"", ""impact"": ""yellow""}]",,,,,,
upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd,Simple Green Salad,mealAnalysis,vision,gpt-4.1,data/images/upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd.jpeg,data/json-files/upload_1750262216722_694c7c7e-8827-45c3-af60-5558775251dd.json,5020.19,361,187,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Simple Green Salad"",
  ""meal_description"": ""A bowl of fresh lettuce leaves topped with mixed seeds and a light dressing."",
  ""guidance_message"": ""This salad is light and refreshing, providing fiber and healthy fats. Consider adding a source of protein for a more balanced meal."",
  ""macros"": {
    ""calories"": 90,
    ""carbohydrates"": 6,
    ""fats"": 5,
    ""proteins"": 3
  },
  ""ingredients"": [
    {
      ""name"": ""lettuce"",
      ""impact"": ""green""
    },
    {
      ""name"": ""mixed seeds"",
      ""impact"": ""green""
    },
    {
      ""name"": ""salad dressing"",
      ""impact"": ""yellow""
    }
  ]
}",True,,,,green,Simple Green Salad,A bowl of fresh lettuce leaves topped with mixed seeds and a light dressing.,"This salad is light and refreshing, providing fiber and healthy fats. Consider adding a source of protein for a more balanced meal.",90,6,5,3,"[{""name"": ""lettuce"", ""impact"": ""green""}, {""name"": ""mixed seeds"", ""impact"": ""green""}, {""name"": ""salad dressing"", ""impact"": ""yellow""}]",,,,,,
upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465,Italian Breakfast Plate,mealAnalysis,vision,gpt-4.1,data/images/upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465.jpeg,data/json-files/upload_1750263222856_8d684828-73ea-4ad9-9259-39c31e29f465.json,6348.55,361,233,1,,"{
  ""is_food"": true,
  ""recommendation"": ""yellow"",
  ""meal_title"": ""Continental Breakfast Plate"",
  ""meal_description"": ""A plate featuring whole grain bread, assorted cured meats, mozzarella, semi-soft cheese, and ricotta."",
  ""guidance_message"": ""This meal offers a balance of protein and fats from cheese and meats, with some fiber from whole grain bread. Consider adding fruits or vegetables for more vitamins and minerals."",
  ""macros"": {
    ""calories"": 480,
    ""carbohydrates"": 35,
    ""fats"": 28,
    ""proteins"": 28
  },
  ""ingredients"": [
    {""name"": ""Whole grain bread"", ""impact"": ""green""},
    {""name"": ""Prosciutto"", ""impact"": ""orange""},
    {""name"": ""Ham"", ""impact"": ""orange""},
    {""name"": ""Mozzarella cheese"", ""impact"": ""yellow""},
    {""name"": ""Semi-soft cheese"", ""impact"": ""yellow""},
",True,,,,yellow,Continental Breakfast Plate,"A plate featuring whole grain bread, assorted cured meats, mozzarella, semi-soft cheese, and ricotta.","This meal offers a balance of protein and fats from cheese and meats, with some fiber from whole grain bread. Consider adding fruits or vegetables for more vitamins and minerals.",480,35,28,28,"[{""name"": ""Whole grain bread"", ""impact"": ""green""}, {""name"": ""Prosciutto"", ""impact"": ""orange""}, {""name"": ""Ham"", ""impact"": ""orange""}, {""name"": ""Mozzarella cheese"", ""impact"": ""yellow""}, {""name"": ""Semi-soft cheese"", ""impact"": ""yellow""}, {""name"": ""Ricotta cheese"", ""impact"": ""yellow""}]",,,,,,
upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7,Vegetable Pizza Slice,mealAnalysis,vision,gpt-4.1,data/images/upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7.jpeg,data/json-files/upload_1750386301376_71400aa0-7658-40cd-9027-9a62f8489da7.json,6042.4,361,227,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Vegetable Pizza"",
  ""meal_description"": ""A thin-crust pizza topped with tomato sauce, cheese, mushrooms, onions, and spinach."",
  ""guidance_message"": ""This pizza contains vegetables and cheese, providing some nutrients, but is also high in calories and fats. Enjoy in moderation and consider pairing with a side salad for balance."",
  ""macros"": {
    ""calories"": 350,
    ""carbohydrates"": 45,
    ""fats"": 14,
    ""proteins"": 13
  },
  ""ingredients"": [
    {""name"": ""pizza dough"", ""impact"": ""orange""},
    {""name"": ""tomato sauce"", ""impact"": ""green""},
    {""name"": ""cheese"", ""impact"": ""orange""},
    {""name"": ""mushrooms"", ""impact"": ""green""},
    {""name"": ""onions"", ""impact"": ""green""},
    {""name"": ""spinach"", ""impact"": ""green""}
  ]
}",True,,,,orange,Vegetable Pizza,"A thin-crust pizza topped with tomato sauce, cheese, mushrooms, onions, and spinach.","This pizza contains vegetables and cheese, providing some nutrients, but is also high in calories and fats. Enjoy in moderation and consider pairing with a side salad for balance.",350,45,14,13,"[{""name"": ""pizza dough"", ""impact"": ""orange""}, {""name"": ""tomato sauce"", ""impact"": ""green""}, {""name"": ""cheese"", ""impact"": ""orange""}, {""name"": ""mushrooms"", ""impact"": ""green""}, {""name"": ""onions"", ""impact"": ""green""}, {""name"": ""spinach"", ""impact"": ""green""}]",,,,,,
upload_1750389951709_09f3f23e-5f56-4581-866f-37234067ea72,Egg White Cocktail,mealAnalysis,vision,gpt-4.1,data/images/upload_1750389951709_09f3f23e-5f56-4581-866f-37234067ea72.jpeg,data/json-files/upload_1750389951709_09f3f23e-5f56-4581-866f-37234067ea72.json,7167.33,361,239,1,,"{
  ""is_food"": true,
  ""recommendation"": ""orange"",
  ""meal_title"": ""Cocktail with Edible Flower Garnish"",
  ""meal_description"": ""A cocktail served in a coupe glass, garnished with an edible flower. The drink appears creamy and likely contains alcohol."",
  ""guidance_message"": ""Enjoy cocktails in moderation as they can be high in calories and sugars. Consider the impact of alcohol on your overall dietary choices."",
  ""macros"": {
    ""calories"": 180,
    ""carbohydrates"": 15,
    ""fats"": 0,
    ""proteins"": 0
  },
  ""ingredients"": [
    {
      ""name"": ""Alcohol (e.g., gin, vodka, rum)"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Simple syrup or sugar"",
      ""impact"": ""orange""
    },
    {
      ""name"": ""Citrus juice (e.g., lemon or lime)"",
      ""impact"": ""yellow""
    },
    {
      ",True,,,,orange,Cocktail with Edible Flower Garnish,"A cocktail served in a coupe glass, garnished with an edible flower. The drink appears creamy and likely contains alcohol.",Enjoy cocktails in moderation as they can be high in calories and sugars. Consider the impact of alcohol on your overall dietary choices.,180,15,0,0,"[{""name"": ""Alcohol (e.g., gin, vodka, rum)"", ""impact"": ""orange""}, {""name"": ""Simple syrup or sugar"", ""impact"": ""orange""}, {""name"": ""Citrus juice (e.g., lemon or lime)"", ""impact"": ""yellow""}, {""name"": ""Edible flower"", ""impact"": ""green""}]",,,,,,
upload_1750709492155_4ebddef6-d4df-46cd-9649-4a335bdbef6b,Fresh Orange Slices,mealAnalysis,vision,gpt-4.1,data/images/upload_1750709492155_4ebddef6-d4df-46cd-9649-4a335bdbef6b.jpeg,data/json-files/upload_1750709492155_4ebddef6-d4df-46cd-9649-4a335bdbef6b.json,4711.52,361,134,1,,"{
  ""is_food"": true,
  ""recommendation"": ""green"",
  ""meal_title"": ""Sliced Oranges"",
  ""meal_description"": ""A plate of fresh orange slices."",
  ""guidance_message"": ""This meal is a healthy choice, providing vitamins and hydration with minimal calories."",
  ""macros"": {
    ""calories"": 60,
    ""carbohydrates"": 15,
    ""fats"": 0.2,
    ""proteins"": 1.2
  },
  ""ingredients"": [
    {
      ""name"": ""orange"",
      ""impact"": ""green""
    }
  ]
}",True,,,,green,Sliced Oranges,A plate of fresh orange slices.,"This meal is a healthy choice, providing vitamins and hydration with minimal calories.",60,15,0.2,1.2,"[{""name"": ""orange"", ""impact"": ""green""}]",,,,,,
